klk_EN,year,month,day,iWarehouseSenderID,hours,cargotype,traffic_stream
10,2018,5,1,1545,15_16,0,1
11,2018,5,1,1545,9_10 ,0,1
13,2018,5,1,1545,10_11,0,0
15,2018,5,1,1545,11_12,0,0
15,2018,5,1,1545,11_12,0,1
16,2018,5,1,1545,17_18,0,0
17,2018,5,1,1545,12_13,0,0
17,2018,5,1,1545,13_14,0,1
19,2018,5,1,1545,12_13,0,1
26,2018,5,1,1545,13_14,0,0
27,2018,5,1,1545,14_15,0,1
33,2018,5,1,1545,14_15,0,0
8,2019,5,1,1545,16_17,0,1
8,2019,5,1,1545,09_10,0,1
43,2019,5,1,1545,15_16,0,1
26,2019,5,1,1545,16_17,0,0
11,2019,5,1,1545,09_10,0,0
164,2019,5,1,1545,15_16,0,0
50,2019,5,1,1545,14_15,0,1
83,2019,5,1,1545,14_15,0,0
19,2019,5,1,1545,12_13,0,1
16,2019,5,1,1545,12_13,0,0
27,2019,5,1,1545,11_12,0,1
10,2019,5,1,1545,11_12,0,0
5,2019,5,1,1545,10_11,0,1
16,2019,5,1,1545,10_11,0,0
14,2019,5,1,1545,13_14,0,0
45,2019,5,1,1545,13_14,0,1
1,2020,5,1,1545,21_22,0,1
27,2020,5,1,1545,20_21,0,1
36,2020,5,1,1545,20_21,0,0
92,2020,5,1,1545,16_17,0,1
39,2020,5,1,1545,19_20,0,1
89,2020,5,1,1545,13_14,0,1
21,2020,5,1,1545,09_10,0,1
128,2020,5,1,1545,16_17,0,0
24,2020,5,1,1545,19_20,0,0
17,2020,5,1,1545,13_14,0,0
15,2020,5,1,1545,09_10,0,0
1,2020,5,1,1545,17_18,1,1
103,2020,5,1,1545,12_13,0,1
49,2020,5,1,1545,18_19,0,1
21,2020,5,1,1545,12_13,0,0
77,2020,5,1,1545,18_19,0,0
24,2020,5,1,1545,08_09,0,1
3,2020,5,1,1545,08_09,0,0
62,2020,5,1,1545,17_18,0,1
41,2020,5,1,1545,10_11,0,1
58,2020,5,1,1545,14_15,0,1
312,2020,5,1,1545,17_18,0,0
17,2020,5,1,1545,10_11,0,0
67,2020,5,1,1545,14_15,0,0
98,2020,5,1,1545,15_16,0,1
1,2020,5,1,1545,14_15,1,1
46,2020,5,1,1545,15_16,0,0
1,2020,5,1,1545,14_15,1,0
54,2020,5,1,1545,11_12,0,1
16,2020,5,1,1545,11_12,0,0
97,2021,5,1,1545,11_12,0,1
27,2021,5,1,1545,11_12,0,0
52,2021,5,1,1545,14_15,0,1
79,2021,5,1,1545,15_16,0,1
11,2021,5,1,1545,14_15,0,0
37,2021,5,1,1545,15_16,0,0
1,2021,5,1,1545,18_19,0,1
3,2021,5,1,1545,18_19,0,0
80,2021,5,1,1545,16_17,0,1
22,2021,5,1,1545,09_10,0,1
87,2021,5,1,1545,12_13,0,1
71,2021,5,1,1545,16_17,0,0
7,2021,5,1,1545,09_10,0,0
21,2021,5,1,1545,12_13,0,0
84,2021,5,1,1545,13_14,0,1
18,2021,5,1,1545,13_14,0,0
41,2021,5,1,1545,10_11,0,1
1,2021,5,1,1545,11_12,1,1
92,2021,5,1,1545,17_18,0,1
18,2021,5,1,1545,10_11,0,0
106,2021,5,1,1545,17_18,0,0
1,2022,5,1,1545,17_18,1,0
22,2022,5,1,1545,16_17,0,0
5,2022,5,1,1545,09_10,0,1
33,2022,5,1,1545,16_17,0,1
2,2022,5,1,1545,19_20,0,1
36,2022,5,1,1545,13_14,0,0
11,2022,5,1,1545,10_11,0,0
26,2022,5,1,1545,14_15,0,0
38,2022,5,1,1545,13_14,0,1
1,2022,5,1,1545,11_12,1,1
32,2022,5,1,1545,10_11,0,1
39,2022,5,1,1545,14_15,0,1
1,2022,5,1,1545,12_13,1,1
38,2022,5,1,1545,17_18,0,0
24,2022,5,1,1545,17_18,0,1
2,2022,5,1,1545,14_15,1,1
18,2022,5,1,1545,11_12,0,0
47,2022,5,1,1545,11_12,0,1
23,2022,5,1,1545,15_16,0,0
46,2022,5,1,1545,15_16,0,1
2,2022,5,1,1545,18_19,0,0
30,2022,5,1,1545,12_13,0,0
1,2022,5,1,1545,13_14,1,1
1,2022,5,1,1545,18_19,0,1
67,2022,5,1,1545,12_13,0,1
1,2016,6,1,1545,14_15,1,0
1,2016,6,1,1545,18_19,1,0
1,2016,6,1,1545,9_10 ,1,0
2,2016,6,1,1545,16_17,1,1
6,2016,6,1,1545,08_09,0,0
9,2016,6,1,1545,     ,0,0
9,2016,6,1,1545,00_01,0,0
9,2016,6,1,1545,21_22,0,0
9,2016,6,1,1545,22_23,0,1
10,2016,6,1,1545,9_10 ,0,0
12,2016,6,1,1545,08_09,0,1
12,2016,6,1,1545,9_10 ,0,1
19,2016,6,1,1545,10_11,0,0
21,2016,6,1,1545,11_12,0,0
24,2016,6,1,1545,10_11,0,1
29,2016,6,1,1545,18_19,0,1
34,2016,6,1,1545,20_21,0,0
37,2016,6,1,1545,14_15,0,0
38,2016,6,1,1545,15_16,0,0
39,2016,6,1,1545,13_14,0,0
46,2016,6,1,1545,12_13,0,0
50,2016,6,1,1545,17_18,0,1
51,2016,6,1,1545,14_15,0,1
51,2016,6,1,1545,19_20,0,1
51,2016,6,1,1545,20_21,0,1
60,2016,6,1,1545,11_12,0,1
61,2016,6,1,1545,16_17,0,0
65,2016,6,1,1545,15_16,0,1
69,2016,6,1,1545,21_22,0,1
71,2016,6,1,1545,13_14,0,1
103,2016,6,1,1545,17_18,0,0
104,2016,6,1,1545,16_17,0,1
158,2016,6,1,1545,12_13,0,1
182,2016,6,1,1545,18_19,0,0
188,2016,6,1,1545,19_20,0,0
1,2017,6,1,1545,12_13,1,0
1,2017,6,1,1545,15_16,1,0
1,2017,6,1,1545,18_19,1,0
2,2017,6,1,1545,20_21,1,0
6,2017,6,1,1545,21_22,0,1
16,2017,6,1,1545,08_09,0,0
16,2017,6,1,1545,10_11,0,0
16,2017,6,1,1545,12_13,0,0
22,2017,6,1,1545,20_21,0,0
25,2017,6,1,1545,08_09,0,1
25,2017,6,1,1545,9_10 ,0,0
33,2017,6,1,1545,13_14,0,0
36,2017,6,1,1545,20_21,0,1
40,2017,6,1,1545,10_11,0,1
42,2017,6,1,1545,14_15,0,0
48,2017,6,1,1545,11_12,0,0
48,2017,6,1,1545,11_12,0,1
52,2017,6,1,1545,15_16,0,0
55,2017,6,1,1545,12_13,0,1
65,2017,6,1,1545,13_14,0,1
68,2017,6,1,1545,17_18,0,1
68,2017,6,1,1545,19_20,0,1
82,2017,6,1,1545,16_17,0,0
86,2017,6,1,1545,18_19,0,1
86,2017,6,1,1545,9_10 ,0,1
93,2017,6,1,1545,15_16,0,1
93,2017,6,1,1545,16_17,0,1
138,2017,6,1,1545,14_15,0,1
172,2017,6,1,1545,19_20,0,0
183,2017,6,1,1545,17_18,0,0
183,2017,6,1,1545,18_19,0,0
1,2018,6,1,1545,11_12,1,0
1,2018,6,1,1545,17_18,1,0
1,2018,6,1,1545,18_19,1,0
1,2018,6,1,1545,19_20,1,0
1,2018,6,1,1545,20_21,1,0
1,2018,6,1,1545,21_22,0,1
8,2018,6,1,1545,9_10 ,0,0
20,2018,6,1,1545,10_11,0,0
28,2018,6,1,1545,08_09,0,0
29,2018,6,1,1545,11_12,0,0
34,2018,6,1,1545,08_09,0,1
37,2018,6,1,1545,12_13,0,0
39,2018,6,1,1545,10_11,0,1
40,2018,6,1,1545,11_12,0,1
49,2018,6,1,1545,14_15,0,0
53,2018,6,1,1545,20_21,0,0
56,2018,6,1,1545,15_16,0,0
56,2018,6,1,1545,9_10 ,0,1
65,2018,6,1,1545,20_21,0,1
75,2018,6,1,1545,12_13,0,1
84,2018,6,1,1545,13_14,0,0
84,2018,6,1,1545,15_16,0,1
85,2018,6,1,1545,13_14,0,1
85,2018,6,1,1545,18_19,0,1
87,2018,6,1,1545,14_15,0,1
88,2018,6,1,1545,16_17,0,1
96,2018,6,1,1545,17_18,0,1
98,2018,6,1,1545,19_20,0,1
181,2018,6,1,1545,16_17,0,0
238,2018,6,1,1545,17_18,0,0
433,2018,6,1,1545,18_19,0,0
513,2018,6,1,1545,19_20,0,0
40,2019,6,1,1545,11_12,0,1
24,2019,6,1,1545,14_15,0,0
9,2019,6,1,1545,11_12,0,0
67,2019,6,1,1545,14_15,0,1
20,2019,6,1,1545,15_16,0,0
59,2019,6,1,1545,15_16,0,1
16,2019,6,1,1545,09_10,0,0
101,2019,6,1,1545,16_17,0,0
22,2019,6,1,1545,09_10,0,1
43,2019,6,1,1545,16_17,0,1
1,2019,6,1,1545,18_19,0,0
15,2019,6,1,1545,12_13,0,0
8,2019,6,1,1545,18_19,0,1
60,2019,6,1,1545,12_13,0,1
471,2019,6,1,1545,17_18,0,0
70,2019,6,1,1545,17_18,0,1
26,2019,6,1,1545,13_14,0,0
2,2019,6,1,1545,08_09,0,0
53,2019,6,1,1545,13_14,0,1
13,2019,6,1,1545,10_11,0,0
57,2019,6,1,1545,10_11,0,1
2,2020,6,1,1545,13_14,1,0
234,2020,6,1,1545,20_21,0,0
35,2020,6,1,1545,20_21,0,1
1,2020,6,1,1545,17_18,1,0
67,2020,6,1,1545,14_15,0,0
52,2020,6,1,1545,14_15,0,1
466,2020,6,1,1545,18_19,0,0
61,2020,6,1,1545,18_19,0,1
136,2020,6,1,1545,16_17,0,0
34,2020,6,1,1545,12_13,0,0
5,2020,6,1,1545,09_10,0,0
34,2020,6,1,1545,15_16,0,0
49,2020,6,1,1545,16_17,0,1
73,2020,6,1,1545,12_13,0,1
85,2020,6,1,1545,09_10,0,1
49,2020,6,1,1545,15_16,0,1
1,2020,6,1,1545,15_16,1,0
8,2020,6,1,1545,10_11,0,0
21,2020,6,1,1545,11_12,0,0
78,2020,6,1,1545,10_11,0,1
63,2020,6,1,1545,11_12,0,1
54,2020,6,1,1545,13_14,0,0
12,2020,6,1,1545,08_09,0,0
332,2020,6,1,1545,19_20,0,0
54,2020,6,1,1545,13_14,0,1
30,2020,6,1,1545,08_09,0,1
3,2020,6,1,1545,16_17,1,1
81,2020,6,1,1545,19_20,0,1
363,2020,6,1,1545,17_18,0,0
57,2020,6,1,1545,17_18,0,1
12,2021,6,1,1545,11_12,0,0
1,2021,6,1,1545,21_22,0,1
91,2021,6,1,1545,11_12,0,1
26,2021,6,1,1545,14_15,0,0
1,2021,6,1,1545,12_13,1,0
1,2021,6,1,1545,16_17,1,0
73,2021,6,1,1545,14_15,0,1
210,2021,6,1,1545,17_18,0,0
92,2021,6,1,1545,17_18,0,1
31,2021,6,1,1545,13_14,0,0
1,2021,6,1,1545,14_15,1,1
63,2021,6,1,1545,13_14,0,1
35,2021,6,1,1545,12_13,0,0
218,2021,6,1,1545,18_19,0,0
300,2021,6,1,1545,19_20,0,0
4,2021,6,1,1545,08_09,0,0
66,2021,6,1,1545,12_13,0,1
70,2021,6,1,1545,18_19,0,1
64,2021,6,1,1545,19_20,0,1
21,2021,6,1,1545,08_09,0,1
1,2021,6,1,1545,17_18,1,0
3,2021,6,1,1545,07_08,0,0
12,2021,6,1,1545,10_11,0,0
2,2021,6,1,1545,07_08,0,1
44,2021,6,1,1545,10_11,0,1
3,2021,6,1,1545,23_24,0,0
126,2021,6,1,1545,20_21,0,0
65,2021,6,1,1545,20_21,0,1
16,2021,6,1,1545,09_10,0,0
68,2021,6,1,1545,16_17,0,0
32,2021,6,1,1545,15_16,0,0
31,2021,6,1,1545,09_10,0,1
59,2021,6,1,1545,16_17,0,1
50,2021,6,1,1545,15_16,0,1
122,2022,6,1,1545,16_17,0,0
11,2022,6,1,1545,08_09,0,0
47,2022,6,1,1545,11_12,0,0
55,2022,6,1,1545,13_14,0,0
238,2022,6,1,1545,18_19,0,0
11,2022,6,1,1545,10_11,0,0
114,2022,6,1,1545,14_15,0,0
33,2022,6,1,1545,15_16,0,0
36,2022,6,1,1545,19_20,0,0
1,2022,6,1,1545,09_10,1,0
3,2022,6,1,1545,16_17,1,0
1,2022,6,1,1545,14_15,1,0
25,2022,6,1,1545,09_10,0,0
2,2022,6,1,1545,19_20,1,0
1,2022,6,1,1545,18_19,1,0
261,2022,6,1,1545,17_18,0,0
38,2022,6,1,1545,12_13,0,0
64,2022,6,1,1545,16_17,0,1
10,2022,6,1,1545,08_09,0,1
88,2022,6,1,1545,13_14,0,1
57,2022,6,1,1545,11_12,0,1
73,2022,6,1,1545,18_19,0,1
56,2022,6,1,1545,10_11,0,1
74,2022,6,1,1545,14_15,0,1
44,2022,6,1,1545,15_16,0,1
41,2022,6,1,1545,19_20,0,1
1,2022,6,1,1545,09_10,1,1
1,2022,6,1,1545,14_15,1,1
35,2022,6,1,1545,09_10,0,1
1,2022,6,1,1545,18_19,1,1
53,2022,6,1,1545,17_18,0,1
92,2022,6,1,1545,12_13,0,1
4,2022,6,1,1545,12_13,1,1
1,2015,7,1,1545,15_16,1,0
1,2015,7,1,1545,9_10 ,1,1
2,2015,7,1,1545,08_09,1,0
2,2015,7,1,1545,16_17,1,0
2,2015,7,1,1545,16_17,1,1
2,2015,7,1,1545,17_18,1,1
3,2015,7,1,1545,08_09,0,1
3,2015,7,1,1545,17_18,1,0
4,2015,7,1,1545,14_15,1,1
6,2015,7,1,1545,08_09,0,0
9,2015,7,1,1545,11_12,0,1
10,2015,7,1,1545,9_10 ,0,1
11,2015,7,1,1545,22_23,0,0
11,2015,7,1,1545,22_23,0,1
11,2015,7,1,1545,9_10 ,0,0
12,2015,7,1,1545,21_22,0,0
21,2015,7,1,1545,10_11,0,0
23,2015,7,1,1545,10_11,0,1
24,2015,7,1,1545,11_12,0,0
31,2015,7,1,1545,20_21,0,0
33,2015,7,1,1545,14_15,0,0
35,2015,7,1,1545,14_15,0,1
36,2015,7,1,1545,12_13,0,0
37,2015,7,1,1545,19_20,0,1
42,2015,7,1,1545,13_14,0,1
42,2015,7,1,1545,21_22,0,1
47,2015,7,1,1545,12_13,0,1
48,2015,7,1,1545,18_19,0,1
56,2015,7,1,1545,20_21,0,1
59,2015,7,1,1545,15_16,0,1
60,2015,7,1,1545,13_14,0,0
77,2015,7,1,1545,15_16,0,0
77,2015,7,1,1545,16_17,0,1
81,2015,7,1,1545,17_18,0,1
82,2015,7,1,1545,17_18,0,0
114,2015,7,1,1545,16_17,0,0
115,2015,7,1,1545,19_20,0,0
165,2015,7,1,1545,18_19,0,0
1,2016,7,1,1545,10_11,1,0
1,2016,7,1,1545,13_14,1,0
1,2016,7,1,1545,19_20,1,0
2,2016,7,1,1545,14_15,1,0
2,2016,7,1,1545,22_23,0,0
7,2016,7,1,1545,08_09,0,0
9,2016,7,1,1545,9_10 ,0,0
13,2016,7,1,1545,21_22,0,0
13,2016,7,1,1545,9_10 ,0,1
19,2016,7,1,1545,10_11,0,0
20,2016,7,1,1545,08_09,0,1
20,2016,7,1,1545,11_12,0,0
23,2016,7,1,1545,10_11,0,1
26,2016,7,1,1545,13_14,0,0
37,2016,7,1,1545,13_14,0,1
38,2016,7,1,1545,12_13,0,1
40,2016,7,1,1545,11_12,0,1
42,2016,7,1,1545,14_15,0,0
42,2016,7,1,1545,20_21,0,0
43,2016,7,1,1545,17_18,0,1
45,2016,7,1,1545,21_22,0,1
47,2016,7,1,1545,20_21,0,1
48,2016,7,1,1545,16_17,0,0
51,2016,7,1,1545,15_16,0,0
53,2016,7,1,1545,12_13,0,0
54,2016,7,1,1545,19_20,0,1
57,2016,7,1,1545,15_16,0,1
58,2016,7,1,1545,18_19,0,1
78,2016,7,1,1545,06_07,0,0
83,2016,7,1,1545,14_15,0,1
99,2016,7,1,1545,16_17,0,1
119,2016,7,1,1545,17_18,0,0
119,2016,7,1,1545,18_19,0,0
206,2016,7,1,1545,19_20,0,0
1,2017,7,1,1545,14_15,1,0
1,2017,7,1,1545,15_16,1,0
1,2017,7,1,1545,18_19,0,1
13,2017,7,1,1545,10_11,0,0
21,2017,7,1,1545,9_10 ,0,1
30,2017,7,1,1545,18_19,0,0
31,2017,7,1,1545,13_14,0,0
32,2017,7,1,1545,11_12,0,0
37,2017,7,1,1545,     ,0,0
37,2017,7,1,1545,00_01,0,0
37,2017,7,1,1545,9_10 ,0,0
41,2017,7,1,1545,15_16,0,1
43,2017,7,1,1545,10_11,0,1
44,2017,7,1,1545,17_18,0,1
47,2017,7,1,1545,12_13,0,0
48,2017,7,1,1545,16_17,0,1
50,2017,7,1,1545,15_16,0,0
52,2017,7,1,1545,11_12,0,1
56,2017,7,1,1545,14_15,0,0
61,2017,7,1,1545,14_15,0,1
84,2017,7,1,1545,13_14,0,1
88,2017,7,1,1545,17_18,0,0
99,2017,7,1,1545,16_17,0,0
163,2017,7,1,1545,12_13,0,1
1,2018,7,1,1545,14_15,1,0
1,2018,7,1,1545,17_18,1,0
1,2018,7,1,1545,18_19,0,1
3,2018,7,1,1545,18_19,0,0
4,2018,7,1,1545,9_10 ,0,0
6,2018,7,1,1545,10_11,0,0
10,2018,7,1,1545,9_10 ,0,1
13,2018,7,1,1545,15_16,0,0
15,2018,7,1,1545,10_11,0,1
15,2018,7,1,1545,14_15,0,0
15,2018,7,1,1545,17_18,0,1
19,2018,7,1,1545,16_17,0,0
20,2018,7,1,1545,11_12,0,0
23,2018,7,1,1545,12_13,0,0
26,2018,7,1,1545,13_14,0,0
26,2018,7,1,1545,15_16,0,1
32,2018,7,1,1545,16_17,0,1
34,2018,7,1,1545,13_14,0,1
35,2018,7,1,1545,14_15,0,1
39,2018,7,1,1545,11_12,0,1
40,2018,7,1,1545,12_13,0,1
101,2018,7,1,1545,17_18,0,0
9,2019,7,1,1545,21_22,0,1
33,2019,7,1,1545,23_24,0,0
1,2019,7,1,1545,15_16,1,0
9,2019,7,1,1545,21_22,0,0
2,2019,7,1,1545,16_17,1,0
92,2019,7,1,1545,11_12,0,1
20,2019,7,1,1545,11_12,0,0
55,2019,7,1,1545,10_11,0,1
29,2019,7,1,1545,15_16,0,1
46,2019,7,1,1545,14_15,0,1
13,2019,7,1,1545,10_11,0,0
1,2019,7,1,1545,12_13,1,0
49,2019,7,1,1545,15_16,0,0
44,2019,7,1,1545,14_15,0,0
53,2019,7,1,1545,19_20,0,1
38,2019,7,1,1545,13_14,0,1
2,2019,7,1,1545,08_09,1,0
243,2019,7,1,1545,19_20,0,0
80,2019,7,1,1545,13_14,0,0
41,2019,7,1,1545,17_18,0,1
119,2019,7,1,1545,17_18,0,0
48,2019,7,1,1545,16_17,0,1
51,2019,7,1,1545,09_10,0,1
44,2019,7,1,1545,12_13,0,1
1,2019,7,1,1545,10_11,1,0
17,2019,7,1,1545,09_10,0,0
33,2019,7,1,1545,12_13,0,0
2,2019,7,1,1545,17_18,1,0
130,2019,7,1,1545,16_17,0,0
905,2019,7,1,1545,18_19,0,0
108,2019,7,1,1545,20_21,0,0
12,2019,7,1,1545,08_09,0,0
45,2019,7,1,1545,08_09,0,1
53,2019,7,1,1545,18_19,0,1
30,2019,7,1,1545,20_21,0,1
30,2020,7,1,1545,10_11,0,0
21,2020,7,1,1545,13_14,0,0
49,2020,7,1,1545,10_11,0,1
59,2020,7,1,1545,13_14,0,1
1,2020,7,1,1545,15_16,1,0
15,2020,7,1,1545,08_09,0,0
142,2020,7,1,1545,18_19,0,0
38,2020,7,1,1545,12_13,0,0
173,2020,7,1,1545,17_18,0,0
32,2020,7,1,1545,08_09,0,1
68,2020,7,1,1545,18_19,0,1
30,2020,7,1,1545,12_13,0,1
62,2020,7,1,1545,17_18,0,1
1,2020,7,1,1545,14_15,1,0
184,2020,7,1,1545,19_20,0,0
70,2020,7,1,1545,19_20,0,1
50,2020,7,1,1545,15_16,0,0
2,2020,7,1,1545,16_17,1,0
43,2020,7,1,1545,14_15,0,0
53,2020,7,1,1545,15_16,0,1
44,2020,7,1,1545,14_15,0,1
333,2020,7,1,1545,20_21,0,0
1,2020,7,1,1545,21_22,0,0
48,2020,7,1,1545,20_21,0,1
4,2020,7,1,1545,21_22,0,1
1,2020,7,1,1545,07_08,0,0
136,2020,7,1,1545,16_17,0,0
11,2020,7,1,1545,09_10,0,0
57,2020,7,1,1545,16_17,0,1
1,2020,7,1,1545,20_21,1,1
47,2020,7,1,1545,09_10,0,1
10,2020,7,1,1545,11_12,0,0
31,2020,7,1,1545,11_12,0,1
19,2021,7,1,1545,09_10,0,0
77,2021,7,1,1545,16_17,0,0
41,2021,7,1,1545,09_10,0,1
58,2021,7,1,1545,16_17,0,1
174,2021,7,1,1545,18_19,0,0
58,2021,7,1,1545,20_21,0,0
34,2021,7,1,1545,12_13,0,0
17,2021,7,1,1545,08_09,0,0
80,2021,7,1,1545,18_19,0,1
78,2021,7,1,1545,20_21,0,1
70,2021,7,1,1545,12_13,0,1
23,2021,7,1,1545,08_09,0,1
41,2021,7,1,1545,14_15,0,0
42,2021,7,1,1545,15_16,0,0
59,2021,7,1,1545,14_15,0,1
45,2021,7,1,1545,15_16,0,1
1,2021,7,1,1545,12_13,1,0
31,2021,7,1,1545,11_12,0,0
29,2021,7,1,1545,10_11,0,0
1,2021,7,1,1545,07_08,0,1
43,2021,7,1,1545,11_12,0,1
53,2021,7,1,1545,10_11,0,1
137,2021,7,1,1545,17_18,0,0
1,2021,7,1,1545,21_22,0,1
58,2021,7,1,1545,17_18,0,1
51,2021,7,1,1545,13_14,0,0
383,2021,7,1,1545,19_20,0,0
58,2021,7,1,1545,13_14,0,1
72,2021,7,1,1545,19_20,0,1
1,2022,7,1,1545,09_10,1,0
268,2022,7,1,1545,17_18,0,0
1,2022,7,1,1545,15_16,1,0
2,2022,7,1,1545,14_15,1,0
30,2022,7,1,1545,15_16,0,0
10,2022,7,1,1545,20_21,0,0
100,2022,7,1,1545,16_17,0,0
24,2022,7,1,1545,10_11,0,0
159,2022,7,1,1545,18_19,0,0
258,2022,7,1,1545,19_20,0,0
72,2022,7,1,1545,13_14,0,0
50,2022,7,1,1545,14_15,0,0
1,2022,7,1,1545,17_18,1,0
28,2022,7,1,1545,12_13,0,0
1,2022,7,1,1545,19_20,1,0
1,2022,7,1,1545,13_14,1,0
2,2022,7,1,1545,11_12,1,0
27,2022,7,1,1545,09_10,0,0
39,2022,7,1,1545,11_12,0,0
11,2022,7,1,1545,08_09,0,0
3,2022,7,1,1545,18_19,1,0
1,2022,7,1,1545,12_13,1,1
47,2022,7,1,1545,17_18,0,1
36,2022,7,1,1545,15_16,0,1
24,2022,7,1,1545,20_21,0,1
121,2022,7,1,1545,16_17,0,1
52,2022,7,1,1545,10_11,0,1
53,2022,7,1,1545,18_19,0,1
62,2022,7,1,1545,19_20,0,1
44,2022,7,1,1545,13_14,0,1
68,2022,7,1,1545,14_15,0,1
70,2022,7,1,1545,12_13,0,1
1,2022,7,1,1545,13_14,1,1
2,2022,7,1,1545,10_11,1,1
49,2022,7,1,1545,09_10,0,1
16,2022,7,1,1545,08_09,0,1
59,2022,7,1,1545,11_12,0,1
1,2015,8,1,1545,16_17,1,0
1,2015,8,1,1545,18_19,0,1
2,2015,8,1,1545,12_13,1,0
2,2015,8,1,1545,12_13,1,1
7,2015,8,1,1545,9_10 ,0,1
11,2015,8,1,1545,10_11,0,1
11,2015,8,1,1545,9_10 ,0,0
13,2015,8,1,1545,11_12,0,1
14,2015,8,1,1545,10_11,0,0
20,2015,8,1,1545,13_14,0,0
22,2015,8,1,1545,11_12,0,0
22,2015,8,1,1545,12_13,0,0
28,2015,8,1,1545,12_13,0,1
29,2015,8,1,1545,17_18,0,1
31,2015,8,1,1545,14_15,0,0
34,2015,8,1,1545,15_16,0,0
34,2015,8,1,1545,17_18,0,0
40,2015,8,1,1545,13_14,0,1
40,2015,8,1,1545,16_17,0,0
42,2015,8,1,1545,14_15,0,1
53,2015,8,1,1545,15_16,0,1
55,2015,8,1,1545,16_17,0,1
1,2016,8,1,1545,07_08,0,1
1,2016,8,1,1545,14_15,1,0
1,2016,8,1,1545,17_18,1,0
1,2016,8,1,1545,20_21,1,0
1,2016,8,1,1545,22_23,0,0
2,2016,8,1,1545,16_17,1,1
6,2016,8,1,1545,9_10 ,0,0
8,2016,8,1,1545,10_11,0,0
12,2016,8,1,1545,08_09,0,0
13,2016,8,1,1545,08_09,0,1
16,2016,8,1,1545,20_21,0,1
17,2016,8,1,1545,17_18,0,1
20,2016,8,1,1545,14_15,0,1
22,2016,8,1,1545,10_11,0,1
24,2016,8,1,1545,11_12,0,1
24,2016,8,1,1545,12_13,0,1
25,2016,8,1,1545,9_10 ,0,1
26,2016,8,1,1545,11_12,0,0
26,2016,8,1,1545,19_20,0,1
28,2016,8,1,1545,13_14,0,0
28,2016,8,1,1545,15_16,0,1
33,2016,8,1,1545,16_17,0,0
37,2016,8,1,1545,13_14,0,1
37,2016,8,1,1545,14_15,0,0
37,2016,8,1,1545,18_19,0,1
45,2016,8,1,1545,12_13,0,0
51,2016,8,1,1545,15_16,0,0
82,2016,8,1,1545,20_21,0,0
90,2016,8,1,1545,16_17,0,1
99,2016,8,1,1545,18_19,0,0
136,2016,8,1,1545,17_18,0,0
162,2016,8,1,1545,19_20,0,0
1,2017,8,1,1545,21_22,0,0
1,2017,8,1,1545,22_23,0,1
8,2017,8,1,1545,08_09,0,1
10,2017,8,1,1545,08_09,0,0
13,2017,8,1,1545,12_13,0,0
13,2017,8,1,1545,9_10 ,0,1
16,2017,8,1,1545,10_11,0,0
16,2017,8,1,1545,12_13,0,1
17,2017,8,1,1545,10_11,0,1
21,2017,8,1,1545,9_10 ,0,0
24,2017,8,1,1545,11_12,0,1
24,2017,8,1,1545,14_15,0,1
28,2017,8,1,1545,03_04,0,0
28,2017,8,1,1545,23_24,0,0
29,2017,8,1,1545,11_12,0,0
31,2017,8,1,1545,15_16,0,0
32,2017,8,1,1545,14_15,0,0
35,2017,8,1,1545,20_21,0,0
39,2017,8,1,1545,13_14,0,1
42,2017,8,1,1545,16_17,0,1
43,2017,8,1,1545,20_21,0,1
51,2017,8,1,1545,15_16,0,1
61,2017,8,1,1545,13_14,0,0
63,2017,8,1,1545,18_19,0,1
69,2017,8,1,1545,17_18,0,1
72,2017,8,1,1545,16_17,0,0
77,2017,8,1,1545,19_20,0,1
127,2017,8,1,1545,17_18,0,0
260,2017,8,1,1545,19_20,0,0
306,2017,8,1,1545,18_19,0,0
1,2018,8,1,1545,19_20,1,0
2,2018,8,1,1545,21_22,0,1
6,2018,8,1,1545,9_10 ,0,0
20,2018,8,1,1545,11_12,0,0
22,2018,8,1,1545,12_13,0,0
23,2018,8,1,1545,08_09,0,1
23,2018,8,1,1545,14_15,0,0
31,2018,8,1,1545,08_09,0,0
31,2018,8,1,1545,15_16,0,0
33,2018,8,1,1545,20_21,0,0
37,2018,8,1,1545,13_14,0,0
39,2018,8,1,1545,15_16,0,1
47,2018,8,1,1545,20_21,0,1
48,2018,8,1,1545,17_18,0,1
50,2018,8,1,1545,13_14,0,1
50,2018,8,1,1545,16_17,0,1
51,2018,8,1,1545,11_12,0,1
53,2018,8,1,1545,14_15,0,1
64,2018,8,1,1545,9_10 ,0,1
69,2018,8,1,1545,10_11,0,1
75,2018,8,1,1545,18_19,0,1
95,2018,8,1,1545,16_17,0,0
98,2018,8,1,1545,19_20,0,1
107,2018,8,1,1545,12_13,0,1
136,2018,8,1,1545,10_11,0,0
224,2018,8,1,1545,17_18,0,0
678,2018,8,1,1545,19_20,0,0
689,2018,8,1,1545,18_19,0,0
23,2019,8,1,1545,13_14,0,0
25,2019,8,1,1545,13_14,0,1
168,2019,8,1,1545,17_18,0,0
59,2019,8,1,1545,17_18,0,1
1,2019,8,1,1545,15_16,1,1
4,2019,8,1,1545,08_09,0,0
47,2019,8,1,1545,11_12,0,0
17,2019,8,1,1545,08_09,0,1
48,2019,8,1,1545,11_12,0,1
35,2019,8,1,1545,10_11,0,0
8,2019,8,1,1545,14_15,0,0
